r1,r2,rl
0.31901,0.17392,0.23313
0.32941,0.13095,0.30589
0.32075,0.21154,0.30188
0.39286,0.2,0.35714
0.36158,0.21714,0.35029
0.40298,0.24242,0.34328
0.27941,0.07463,0.2353
0.40223,0.20339,0.37989
0.35461,0.15827,0.34042
0.37313,0.18182,0.35821
0.31132,0.18095,0.28302
0.39474,0.22124,0.37719
1.0,1.0,1.0
0.4079,0.16,0.39474
0.40299,0.19697,0.38806
0.46753,0.22369,0.36363
0.45679,0.275,0.44444
0.49674,0.25166,0.47059
0.39482,0.16938,0.36246
0.51948,0.35527,0.50649
0.19581,0.04256,0.15385
0.43396,0.19231,0.33962
0.31304,0.17699,0.27826
0.37838,0.18579,0.32432
0.39423,0.26214,0.38462
1.0,1.0,1.0
0.31007,0.11024,0.29457
0.64835,0.43333,0.61538
0.425,0.20253,0.3625
0.49655,0.34965,0.49655
0.59061,0.53061,0.57718
0.25843,0.11364,0.23595
0.32381,0.15385,0.24762
0.36232,0.19118,0.31884
0.40642,0.24865,0.38502
0.19277,0.08537,0.16868
0.34188,0.12174,0.2906
0.18634,0.03773,0.18634
0.31655,0.13139,0.27338
0.54659,0.38994,0.54659
0.35821,0.15152,0.31343
0.32593,0.18045,0.31111
0.99225,0.97638,0.99225
0.3125,0.11392,0.275
0.71667,0.62712,0.68334
0.52209,0.34818,0.46586
0.61177,0.48809,0.56471
0.64179,0.59091,0.64179
0.36158,0.18286,0.36158
0.38217,0.14194,0.34395
0.49451,0.35556,0.46154
0.37778,0.24719,0.36667
0.38889,0.17978,0.36667
0.4183,0.21711,0.39869
0.36843,0.21333,0.34211
0.4375,0.31579,0.4375
0.29167,0.14085,0.20833
0.35606,0.14504,0.30303
0.29824,0.13274,0.26315
0.31111,0.10526,0.22222
0.38596,0.18935,0.33918
0.49606,0.2381,0.41732
0.55959,0.37696,0.53886
0.1926,0.07519,0.16297
0.77241,0.67133,0.74483
0.29457,0.09449,0.27907
0.38621,0.25174,0.38621
0.43655,0.21538,0.37563
0.45818,0.21246,0.4
0.44594,0.35616,0.44594
0.43956,0.22222,0.40659
0.49254,0.31818,0.44776
0.39735,0.1745,0.37086
