r1,r2,rl
0.24138,0.08772,0.22414
0.33645,0.17143,0.33645
0.4698,0.28572,0.40269
0.29787,0.15827,0.29787
0.49253,0.24242,0.46269
0.34356,0.12422,0.31902
0.13415,0.01234,0.10975
0.35135,0.12329,0.2973
0.04494,0.0,0.04494
0.41176,0.29851,0.41176
0.496,0.29268,0.496
0.45872,0.31775,0.45872
0.42328,0.23529,0.40212
0.43137,0.20792,0.33333
0.33201,0.14343,0.3004
0.42236,0.25157,0.40994
0.27053,0.09756,0.24155
0.38889,0.17978,0.35555
0.56954,0.37584,0.54304
0.39098,0.25954,0.39098
0.33333,0.16883,0.30769
0.47369,0.26667,0.44737
0.39819,0.21004,0.35294
0.41122,0.20952,0.35514
0.60564,0.47143,0.60564
0.28936,0.12875,0.26383
0.4875,0.35443,0.45
0.44255,0.21459,0.42554
0.24762,0.07767,0.19048
0.30509,0.09143,0.27119
0.39806,0.18627,0.35923
0.30986,0.17143,0.23944
0.34513,0.16964,0.32743
0.37443,0.12903,0.30137
0.34014,0.16551,0.31292
0.38418,0.20572,0.36158
0.36065,0.16667,0.34426
0.38926,0.17687,0.36241
0.38621,0.18182,0.33104
0.16216,0.0274,0.12162
0.32787,0.13333,0.27869
0.60563,0.38571,0.52113
0.4183,0.21192,0.39216
0.26891,0.06837,0.23529
0.32353,0.10447,0.29412
0.45113,0.24428,0.42105
0.29358,0.07477,0.27523
0.16352,0.06369,0.16352
0.49123,0.30769,0.37427
0.45801,0.35659,0.45801
0.25,0.0707,0.24
0.35616,0.23611,0.32876
0.5,0.37079,0.48889
0.35514,0.19047,0.35514
0.41291,0.2353,0.37419
0.37234,0.15054,0.31915
0.52127,0.27957,0.46809
0.3,0.11865,0.28333
0.53659,0.38271,0.52439
0.38674,0.20112,0.36464
0.45333,0.17567,0.42667
0.23438,0.09524,0.23438
0.40298,0.16667,0.40298
0.1745,0.02721,0.14765
0.44559,0.28272,0.42487
0.21739,0.05883,0.17392
0.19737,0.05333,0.17105
0.34532,0.18978,0.31654
0.35051,0.11458,0.31959
0.19048,0.09678,0.19048
0.38462,0.28125,0.38462
0.58407,0.37838,0.51328
0.44275,0.29457,0.44275
0.4918,0.27273,0.43443
0.208,0.04878,0.16
0.4,0.25,0.33846
0.28249,0.11429,0.25989
0.35783,0.23152,0.31949
0.4898,0.24828,0.42177
0.34782,0.1761,0.32299
0.33058,0.18487,0.24794
0.36232,0.11765,0.34782
0.25517,0.05555,0.22069
0.19835,0.06723,0.19835
0.18868,0.03822,0.13837
0.59722,0.43662,0.54167
0.22619,0.06024,0.19048
0.37931,0.22093,0.32184
0.40845,0.24286,0.3662
0.37811,0.17085,0.32836
0.38538,0.15384,0.33222
0.34594,0.17486,0.31351
0.41291,0.20915,0.4
0.4183,0.27815,0.40523
0.42553,0.27338,0.39716
0.36364,0.12643,0.34091
0.38806,0.1608,0.31841
0.27211,0.12414,0.23129
0.49123,0.17857,0.4386
0.37086,0.1745,0.34437
0.37879,0.15385,0.34848
0.37838,0.24044,0.34595
0.5625,0.40506,0.55
0.29139,0.10739,0.2649
0.44867,0.29885,0.38783
0.22764,0.04958,0.17886
0.38191,0.18274,0.35176
0.38788,0.19632,0.36364
0.32727,0.09259,0.25454
0.3662,0.18957,0.34742
0.25582,0.10588,0.22093
0.50932,0.32704,0.45963
0.42458,0.21469,0.37989
0.50575,0.28235,0.39081
0.37607,0.19131,0.35897
0.29824,0.11504,0.2807
0.51748,0.3169,0.45454
0.22222,0.05634,0.22222
0.20253,0.07692,0.18987
0.55405,0.43835,0.55405
0.34437,0.16108,0.33112
0.38278,0.19323,0.35407
0.58209,0.40909,0.53731
0.45454,0.28333,0.45454
0.39416,0.23704,0.39416
0.41414,0.2347,0.39394
0.38597,0.10714,0.31579
0.32798,0.15534,0.28296
0.28571,0.1374,0.27068
0.44693,0.29378,0.43575
0.24,0.08108,0.24
0.4455,0.26795,0.41706
0.48039,0.25742,0.38235
0.31844,0.15168,0.2905
0.36893,0.15842,0.33009
0.54286,0.34782,0.5
0.49275,0.30882,0.47826
0.4079,0.22667,0.4079
0.39752,0.25157,0.37267
0.32911,0.15384,0.27848
0.43478,0.29412,0.3913
0.33,0.12121,0.3
0.52174,0.36765,0.46377
0.34965,0.19858,0.33566
0.3421,0.16,0.30263
0.14737,0.02151,0.12631
0.30075,0.12214,0.22556
0.37638,0.20074,0.34686
0.48795,0.29697,0.44578
0.48855,0.26357,0.47328
0.64341,0.39844,0.55039
0.28777,0.11678,0.20144
0.51282,0.31169,0.46154
0.44523,0.27758,0.43109
0.23703,0.10527,0.22222
0.2647,0.14925,0.2647
0.44275,0.24806,0.41221
0.31902,0.14907,0.30675
0.41989,0.17877,0.38674
0.37838,0.20765,0.35676
