r1,r2,rl
0.42105,0.21276,0.31579
0.38621,0.23776,0.38621
0.52941,0.32836,0.47058
0.53333,0.3316,0.46154
0.44898,0.3125,0.42857
0.42795,0.27313,0.40175
0.37126,0.19394,0.31138
0.51887,0.37143,0.4717
0.30667,0.18919,0.30667
0.27972,0.07042,0.21678
0.31654,0.17518,0.28777
0.33334,0.12632,0.32291
0.41975,0.2,0.39506
0.52884,0.30097,0.49039
0.5,0.33766,0.48718
0.23189,0.07805,0.19324
0.44048,0.22892,0.38095
0.29091,0.18519,0.29091
0.3622,0.224,0.3622
0.12308,0.03125,0.12308
0.65248,0.48921,0.60993
0.37607,0.21552,0.35043
0.46808,0.26882,0.44681
0.28049,0.11111,0.2439
0.35294,0.18,0.31373
0.31496,0.096,0.25197
0.52564,0.36364,0.47436
0.35185,0.16981,0.27778
0.43479,0.23899,0.42236
0.31405,0.20168,0.24794
0.36232,0.13235,0.36232
0.56627,0.43902,0.55422
0.37113,0.29473,0.28866
0.32098,0.1,0.27161
0.30986,0.11428,0.26761
0.41538,0.1875,0.4
0.42373,0.27586,0.40678
0.58065,0.43137,0.55484
0.38806,0.21212,0.35821
0.19048,0.09756,0.19048
0.4153,0.25415,0.39344
0.29788,0.10072,0.25532
0.37209,0.14173,0.35659
0.42609,0.25439,0.37391
0.50622,0.35147,0.46473
0.56522,0.42647,0.53623
0.33333,0.1129,0.31746
0.47887,0.24286,0.46479
0.41892,0.21918,0.32432
0.46784,0.23669,0.46784
0.49681,0.27097,0.47134
0.38686,0.18382,0.35766
0.49624,0.38167,0.48121
0.3125,0.11111,0.1875
0.32323,0.18557,0.28283
0.288,0.14634,0.256
0.31325,0.13415,0.28916
0.22041,0.16461,0.21225
0.73973,0.65278,0.68493
0.6281,0.35294,0.56198
0.50575,0.34884,0.49425
0.28346,0.112,0.28346
0.47682,0.2953,0.43709
0.55319,0.38849,0.53901
0.33333,0.25352,0.33333
0.31279,0.14354,0.2654
0.40268,0.27211,0.40268
0.65327,0.41624,0.55277
0.23529,0.10448,0.20588
0.21506,0.04396,0.21506
0.1358,0.0375,0.11111
0.33071,0.192,0.26772
0.61146,0.50322,0.61146
0.50407,0.21488,0.39024
0.28572,0.01613,0.25397
0.67826,0.49558,0.66087
0.29091,0.13497,0.26667
0.51128,0.35114,0.46617
0.54701,0.36207,0.52137
0.76023,0.65089,0.72515
0.36364,0.26891,0.33058
0.28402,0.13173,0.26035
0.45161,0.183,0.3871
0.43575,0.32769,0.39107
0.34518,0.25641,0.30457
0.43903,0.20988,0.36586
0.40458,0.23846,0.31298
0.42767,0.28025,0.42767
0.50299,0.36364,0.47904
