r1,r2,rl
0.45087,0.25731,0.41618
0.45763,0.21367,0.42373
0.44304,0.30769,0.41772
0.33334,0.10112,0.28889
0.42307,0.18182,0.29487
0.25,0.11764,0.25
0.36641,0.12403,0.33588
0.28571,0.10063,0.26087
0.96503,0.96454,0.96503
0.36111,0.17757,0.31482
0.40642,0.1946,0.38502
0.34783,0.22641,0.34783
0.33334,0.16,0.31373
0.39175,0.12631,0.3299
0.57988,0.40719,0.48521
0.33871,0.13115,0.30645
0.33766,0.14474,0.28572
0.32812,0.14285,0.29688
0.29299,0.11613,0.28025
0.83077,0.6943,0.8
0.31819,0.13846,0.27273
0.32727,0.18405,0.29091
0.30851,0.06451,0.22341
0.43662,0.21429,0.42254
0.40845,0.21428,0.38028
0.41334,0.2027,0.41334
0.45455,0.2923,0.36363
0.375,0.21277,0.375
0.47337,0.35928,0.47337
0.46154,0.25,0.43077
0.52459,0.33333,0.4918
0.43363,0.29465,0.38938
0.43519,0.29907,0.40741
1.0,1.0,1.0
0.18321,0.04651,0.16794
0.42581,0.22222,0.4
0.32214,0.09524,0.28188
0.4497,0.22755,0.42604
0.51389,0.30986,0.51389
0.38063,0.16724,0.3391
0.44444,0.2676,0.41667
0.2987,0.05263,0.20779
0.36522,0.15929,0.34783
0.36364,0.20168,0.31405
0.21818,0.03681,0.18182
0.45455,0.32653,0.44444
1.0,1.0,1.0
0.32813,0.14285,0.29687
0.62252,0.44296,0.56954
0.36496,0.11852,0.30657
0.62821,0.42857,0.60256
0.64233,0.48889,0.61314
0.35028,0.13714,0.28249
0.35714,0.18919,0.32143
0.34545,0.20371,0.34545
0.44898,0.2165,0.32653
0.2406,0.0916,0.22557
0.33645,0.13333,0.31776
0.2716,0.05,0.23457
0.4,0.26144,0.37419
0.4,0.26229,0.38919
0.34838,0.13072,0.29677
0.30986,0.1,0.29578
1.0,1.0,1.0
0.45503,0.33155,0.44444
0.69492,0.55172,0.61017
0.46087,0.25439,0.40869
0.73809,0.61446,0.72619
0.61654,0.45801,0.61654
0.3383,0.19096,0.32836
0.31847,0.11613,0.29299
0.40838,0.21164,0.37696
0.41667,0.28421,0.39583
0.43637,0.22086,0.41212
0.41936,0.23377,0.38064
0.26315,0.16,0.25
0.47134,0.33549,0.44586
0.32353,0.13433,0.32353
0.36364,0.16031,0.31818
0.34952,0.15686,0.31068
0.32061,0.13953,0.19847
0.2807,0.15385,0.269
0.43089,0.18853,0.37399
0.57609,0.45055,0.52174
0.23704,0.04511,0.20741
0.58442,0.48684,0.57143
0.27338,0.0584,0.21583
0.26277,0.1037,0.26277
0.32584,0.125,0.29214
0.34123,0.15311,0.30331
0.30379,0.11539,0.27848
0.40244,0.20988,0.37805
0.2381,0.04839,0.20635
0.46617,0.19847,0.37594
0.0635,0.0,0.03175
0.38037,0.21118,0.38037
0.44444,0.18045,0.35556
0.33155,0.0973,0.29946
0.28358,0.09091,0.20895
0.51572,0.31847,0.49057
0.29008,0.13953,0.25954
0.16456,0.01282,0.13924
0.23499,0.12599,0.21932
0.46835,0.28205,0.44304
0.27523,0.18692,0.27523
0.44355,0.17073,0.39516
0.53659,0.39669,0.50406
0.43903,0.23457,0.35366
0.61039,0.42105,0.58441
0.352,0.14634,0.304
0.2451,0.0198,0.17647
