r1,r2,rl
0.65693,0.38519,0.65693
0.41916,0.20606,0.3473
0.46739,0.28571,0.44565
0.26923,0.09804,0.25
0.51968,0.256,0.47244
0.27723,0.12,0.27723
0.46341,0.23456,0.39025
0.35643,0.20202,0.31683
0.39216,0.24,0.37255
0.38739,0.16363,0.34234
0.41958,0.24113,0.34965
0.35602,0.21164,0.32461
0.16438,0.11268,0.16438
0.21348,0.09091,0.20225
0.2406,0.0458,0.18045
0.44103,0.26943,0.43077
0.2963,0.1,0.25926
0.25714,0.10145,0.22857
0.25,0.09091,0.23214
0.32,0.09756,0.272
0.39409,0.199,0.35468
0.39216,0.11921,0.3268
0.31847,0.07742,0.29299
0.35526,0.12,0.30263
0.33184,0.09955,0.27803
0.93567,0.85207,0.93567
0.53988,0.43479,0.52761
0.41861,0.28169,0.3814
0.37705,0.22314,0.36885
0.43023,0.16471,0.34884
0.51515,0.2551,0.44444
0.26891,0.06838,0.2521
0.50299,0.32727,0.46706
0.23595,0.05682,0.22472
0.42307,0.23377,0.42307
0.34862,0.17593,0.31192
0.50468,0.27586,0.47352
0.22388,0.0909,0.19403
0.22819,0.12245,0.21477
0.26016,0.1157,0.24391
0.24837,0.10596,0.23529
0.23603,0.03774,0.21118
0.58572,0.4058,0.57142
0.39695,0.20155,0.36641
0.46377,0.16177,0.3913
0.34717,0.15209,0.30944
0.52778,0.2676,0.47222
0.66055,0.56,0.65444
0.30435,0.08824,0.21739
0.43113,0.24243,0.39521
0.27481,0.12403,0.25954
0.35125,0.18772,0.32975
0.30452,0.0498,0.21399
0.43537,0.1931,0.42177
0.82803,0.76129,0.80255
0.36943,0.23226,0.33121
0.4,0.22785,0.375
0.25731,0.07101,0.22222
0.33028,0.14815,0.29358
0.49619,0.27692,0.45801
0.46154,0.23438,0.44615
0.42963,0.28571,0.41481
0.38251,0.16575,0.3388
0.37736,0.24204,0.37736
0.32911,0.21795,0.29114
0.46716,0.34074,0.46716
0.39416,0.23704,0.33577
0.44444,0.2375,0.4321
0.33803,0.15714,0.32394
0.44444,0.21349,0.4
0.30968,0.07843,0.28387
0.43312,0.24516,0.34395
0.44594,0.24657,0.36486
0.16058,0.02963,0.14599
0.45161,0.33696,0.44086
0.37126,0.19394,0.33533
0.35088,0.15385,0.32749
0.33113,0.1208,0.31788
0.65686,0.56436,0.65686
0.30252,0.13675,0.2521
0.40323,0.26229,0.35484
0.1832,0.03101,0.15267
0.2,0.0625,0.2
0.42857,0.22681,0.37755
0.31447,0.11465,0.30189
0.68116,0.54412,0.6087
0.32468,0.19737,0.31169
0.45614,0.23214,0.38596
0.52209,0.32389,0.48996
0.31579,0.10714,0.2807
0.35583,0.14907,0.33129
0.34286,0.21739,0.34286
0.43038,0.23077,0.39241
0.39847,0.23166,0.37548
0.31482,0.1215,0.26852
0.192,0.03252,0.192
0.51389,0.29577,0.45833
0.39189,0.21918,0.35135
0.29412,0.12,0.2549
0.35349,0.10328,0.28837
0.26028,0.06944,0.20548
0.46341,0.30864,0.43903
0.36507,0.136,0.31746
0.39114,0.17844,0.34687
0.18,0.05051,0.18
0.66216,0.54795,0.66216
0.38948,0.26596,0.36842
0.35374,0.12414,0.32653
0.35433,0.13493,0.33071
0.42857,0.23333,0.42857
0.29787,0.17778,0.25532
0.42253,0.24286,0.3662
0.43374,0.27161,0.40964
0.31447,0.11465,0.27673
0.2735,0.15652,0.22222
0.24599,0.11892,0.2353
0.31156,0.15228,0.25126
0.49624,0.25954,0.45113
0.55814,0.45669,0.55814
0.61539,0.42487,0.58462
0.34146,0.1157,0.30895
0.37576,0.14724,0.31515
0.28125,0.12631,0.20834
0.4698,0.24489,0.40269
0.48193,0.2317,0.38554
0.43662,0.22857,0.40845
0.43275,0.27219,0.39766
0.45637,0.23129,0.38926
0.60741,0.40601,0.54815
0.27632,0.09333,0.23684
0.28814,0.08621,0.23729
0.26,0.14286,0.2
0.35443,0.14103,0.32911
0.24906,0.02281,0.21132
0.28358,0.09091,0.25373
0.52941,0.20238,0.42353
0.28571,0.0921,0.24675
0.5946,0.47945,0.58108
0.48227,0.34532,0.4539
0.23668,0.04791,0.23668
0.45454,0.27586,0.36364
0.32408,0.15888,0.2963
0.38411,0.18792,0.35762
0.36667,0.08475,0.28333
0.59854,0.41482,0.58394
0.55789,0.30851,0.44211
0.28777,0.16058,0.28777
0.35417,0.19149,0.33334
0.46561,0.26738,0.45502
0.32895,0.16,0.31579
0.56756,0.28767,0.48648
0.22377,0.05674,0.19581
0.21935,0.07843,0.20645
0.30357,0.12727,0.26786
0.33166,0.11167,0.29146
0.35897,0.11688,0.32052
0.45238,0.24096,0.39286
0.33333,0.16884,0.32051
0.4697,0.27692,0.42424
0.56604,0.39048,0.56604
0.4,0.16949,0.28333
0.42478,0.22322,0.38938
0.40936,0.21302,0.37427
0.51328,0.34821,0.46018
0.37989,0.21469,0.36872
0.25954,0.07692,0.21374
0.30667,0.0946,0.22666
0.27907,0.14085,0.26046
0.52694,0.33939,0.45509
0.46696,0.23111,0.40529
0.56051,0.4,0.54777
0.32584,0.15909,0.30337
0.61176,0.36905,0.50588
0.33334,0.16072,0.33334
0.31343,0.10606,0.26866
0.275,0.17722,0.2375
1.0,1.0,1.0
0.47826,0.30702,0.42609
0.35897,0.14508,0.32821
0.4,0.17486,0.34594
0.4,0.21359,0.34286
0.39286,0.21818,0.35715
0.52632,0.33136,0.45614
0.36559,0.17582,0.34409
0.3875,0.1519,0.3375
0.32258,0.13072,0.28387
0.22901,0.10853,0.22901
0.57954,0.43678,0.54545
0.4486,0.20952,0.31775
0.45614,0.20118,0.36257
0.31884,0.11707,0.28019
0.42424,0.18462,0.40909
0.43038,0.25641,0.3924
0.4125,0.26582,0.4125
0.44275,0.26357,0.39695
0.30612,0.10417,0.28571
0.40523,0.19868,0.36601
0.52,0.28378,0.48
0.36667,0.16949,0.35
0.23423,0.12727,0.2072
0.28713,0.13,0.27722
0.88889,0.84211,0.87407
0.46875,0.20635,0.40625
0.42105,0.19848,0.34586
0.48227,0.28777,0.38298
0.44586,0.24516,0.42038
0.52482,0.30215,0.48227
0.36619,0.16312,0.35211
0.4074,0.2375,0.35802
0.21918,0.04167,0.13699
0.42857,0.16666,0.36734
0.34646,0.176,0.31496
0.45509,0.25455,0.40718
0.40642,0.28108,0.38503
1.0,1.0,1.0
0.45714,0.24638,0.45714
0.47619,0.30121,0.40476
0.31579,0.14667,0.28947
0.58975,0.35065,0.52564
0.70423,0.62857,0.70423
0.43193,0.23697,0.40375
0.30457,0.09231,0.23351
0.2807,0.125,0.2807
0.42932,0.22222,0.35602
0.17187,0.09524,0.17187
0.38889,0.20755,0.33333
0.27381,0.06024,0.2381
0.38235,0.20895,0.35294
0.41611,0.2585,0.38926
0.45454,0.18461,0.40909
0.22222,0.04511,0.17778
1.0,1.0,1.0
0.32184,0.19768,0.32184
0.66666,0.58065,0.66666
0.48164,0.27984,0.45714
0.61988,0.52071,0.60819
0.63077,0.5625,0.63077
0.41026,0.13471,0.3282
0.27,0.11111,0.25001
0.46857,0.31213,0.45714
0.41916,0.32727,0.38323
0.45783,0.20732,0.39759
0.44224,0.22591,0.37624
0.35503,0.19161,0.33136
0.54348,0.41758,0.48913
0.34722,0.1831,0.34722
0.26087,0.1228,0.24348
0.19608,0.07947,0.16993
0.22667,0.04054,0.18666
0.35838,0.19883,0.34682
0.41568,0.17391,0.35294
0.51064,0.34409,0.47872
0.30216,0.18978,0.30216
0.44286,0.21739,0.4
0.21127,0.01428,0.1831
0.45529,0.24794,0.34146
0.32223,0.11236,0.22222
0.34482,0.15921,0.29557
0.5034,0.34482,0.48979
0.43094,0.14525,0.40884
0.38806,0.13636,0.35821
0.45455,0.26154,0.43939
0.25478,0.11613,0.24204
0.30883,0.13433,0.25
0.38848,0.17518,0.31655
0.24742,0.09375,0.2268
0.2625,0.1519,0.225
0.46541,0.31847,0.45283
0.496,0.24391,0.48
0.19753,0.075,0.1605
0.25757,0.1066,0.23232
0.38037,0.24845,0.38037
0.29565,0.12389,0.26087
0.32258,0.13008,0.28226
0.64406,0.51724,0.61017
0.48696,0.24779,0.45217
0.45946,0.23288,0.41892
0.36364,0.08403,0.34711
0.23037,0.06349,0.19895
0.13114,0.0678,0.13114
0.38621,0.1958,0.35862
0.44849,0.26994,0.44849
0.44156,0.23684,0.35065
0.48649,0.35616,0.48649
0.32298,0.12579,0.28571
0.48454,0.36459,0.46392
0.5,0.29473,0.48959
0.36842,0.17333,0.27632
0.176,0.0,0.176
0.40909,0.1954,0.375
0.28723,0.07527,0.24468
0.4031,0.14173,0.27907
0.43617,0.31182,0.41489
0.40845,0.24286,0.38028
0.23841,0.05369,0.19868
0.48718,0.24675,0.44872
0.47847,0.19324,0.36364
0.44304,0.21795,0.3924
0.47799,0.33121,0.47799
0.62827,0.48677,0.60733
0.29688,0.07936,0.25
0.5034,0.30345,0.44898
0.51656,0.37584,0.47682
0.24243,0.03681,0.20606
0.55,0.39394,0.51
0.30952,0.08434,0.22619
0.42384,0.18792,0.35761
0.34247,0.125,0.31507
0.27957,0.1413,0.19355
0.35029,0.16,0.27119
0.352,0.11382,0.32
0.41905,0.17476,0.38095
0.31654,0.13139,0.2446
0.18897,0.032,0.11024
0.73134,0.60606,0.73134
0.33918,0.13018,0.2924
0.2454,0.12422,0.18405
0.22222,0.07042,0.19444
0.04545,0.0,0.04545
0.34965,0.22695,0.33567
0.47222,0.19718,0.40278
0.29231,0.10937,0.27692
0.41341,0.16949,0.37989
0.56701,0.35417,0.48453
0.42735,0.25,0.40171
0.50279,0.28249,0.49162
0.25806,0.11765,0.24516
0.4,0.21348,0.36666
0.53165,0.29487,0.48101
0.23932,0.08696,0.20513
0.32877,0.15278,0.28767
0.43357,0.25532,0.40559
0.52814,0.29695,0.42424
0.60504,0.34188,0.58824
0.53425,0.43056,0.52055
0.34285,0.14424,0.21905
0.48485,0.38462,0.48485
0.54199,0.33077,0.53435
0.375,0.12698,0.32813
0.33334,0.0946,0.28
0.40376,0.15166,0.31925
0.4,0.22973,0.4
0.48372,0.34742,0.42791
0.52217,0.27861,0.47291
0.31429,0.14423,0.31429
0.33093,0.14599,0.27338
0.45312,0.31746,0.45312
0.45113,0.24428,0.40601
0.40506,0.26923,0.37975
0.17518,0.01482,0.14599
0.4,0.15625,0.35385
0.47778,0.26966,0.45555
0.50633,0.26923,0.46835
0.16667,0.0,0.15152
0.33333,0.09434,0.27778
0.40876,0.22222,0.40876
0.27119,0.06897,0.23729
0.21053,0.0916,0.21053
0.59628,0.45283,0.58385
0.66225,0.55033,0.66225
0.42593,0.14953,0.32407
0.48,0.33784,0.41334
0.35211,0.21429,0.35211
0.34965,0.17021,0.30769
0.30252,0.11966,0.2521
0.33918,0.14201,0.2924
0.39548,0.21714,0.38418
0.41441,0.22018,0.37838
0.57471,0.36047,0.43678
0.48781,0.30542,0.47805
0.44172,0.21118,0.41718
0.5034,0.28965,0.44898
0.27481,0.07752,0.25954
0.25669,0.06486,0.2353
0.46486,0.30601,0.43243
0.17094,0.01739,0.11966
0.22222,0.07042,0.20833
0.48979,0.33103,0.43537
0.33493,0.11594,0.28708
